Date,Open,High,Low,Close,Volume,Adj Close,Gold,jpyusd,gbpusd,eurusd,Crude,Earnings,Div. yield,Dividend,CALLS,PUTS,TOTAL,P/C Ratio,p/e ratio,ADX+,ADX-,ADX,EMA22,SMA200,RSI22,TR,ATR22,sentiment score
9/20/1951,23.57,23.57,23.57,23.57,2100000,23.57,0,0,0,0,0,22.48,6.47,13.61,0,0,0,0,1.05,0,0.02,0.02,23.31,21.80,69.75,0.0200,0.0009,
9/19/1951,23.59,23.59,23.59,23.59,2070000,23.59,0,0,0,0,0,22.48,6.47,13.61,0,0,0,0,1.05,0,0,0.00,23.28,21.78,70.19,0.0000,0.0286,
9/18/1951,23.59,23.59,23.59,23.59,2030000,23.59,0,0,0,0,0,22.48,6.47,13.61,0,0,0,0,1.05,0,0.03,0.03,23.25,21.76,71.43,0.0300,0.0682,
9/17/1951,23.62,23.62,23.62,23.62,1800000,23.62,0,0,0,0,0,22.48,6.47,13.61,0,0,0,0,1.05,0,0.07,0.07,23.22,21.74,73.99,0.0700,0.0223,
9/14/1951,23.69,23.69,23.69,23.69,2170000,23.69,0,0,0,0,0,22.48,6.47,13.61,0,0,0,0,1.05,0,0.02,0.02,23.19,21.72,78.29,0.0200,0.1059,
9/13/1951,23.71,23.71,23.71,23.71,2350000,23.71,0,0,0,0,0,22.48,6.47,13.61,0,0,0,0,1.05,0.11,0,0.11,23.15,21.70,74.86,0.1100,0.1005,
9/12/1951,23.6,23.6,23.6,23.6,2180000,23.6,0,0,0,0,0,22.48,6.47,13.61,0,0,0,0,1.05,0.1,0,0.10,23.11,21.68,73.41,0.1000,0.1191,
9/11/1951,23.5,23.5,23.5,23.5,2040000,23.5,0,0,0,0,0,22.48,6.47,13.61,0,0,0,0,1.05,0,0.12,0.12,23.07,21.66,69.64,0.1200,0.0914,
9/10/1951,23.62,23.62,23.62,23.62,2190000,23.62,0,0,0,0,0,22.48,6.47,13.61,0,0,0,0,1.05,0.09,0,0.09,23.05,21.65,70.91,0.0900,0.0614,
9/7/1951,23.53,23.53,23.53,23.53,1970000,23.53,0,0,0,0,0,22.48,6.47,13.61,0,0,0,0,1.05,0.06,0,0.06,23.03,21.63,65.06,0.0600,0.0505,
9/6/1951,23.47,23.47,23.47,23.47,2150000,23.47,0,0,0,0,0,22.48,6.47,13.61,0,0,0,0,1.04,0.05,0,0.05,23.00,21.61,64.20,0.0500,0.1359,
9/5/1951,23.42,23.42,23.42,23.42,1850000,23.42,0,0,0,0,0,22.48,6.47,13.61,0,0,0,0,1.04,0.14,0,0.14,22.97,21.59,66.47,0.1400,0.0064,
9/4/1951,23.28,23.28,23.28,23.28,1520000,23.28,0,0,0,0,0,22.48,6.47,13.61,0,0,0,0,1.04,0,0,0.00,22.94,21.57,64.20,0.0000,0.0382,
8/31/1951,23.28,23.28,23.28,23.28,1530000,23.28,0,0,0,0,0,23.28,6.68,13.81,0,0,0,0,1.00,0.04,0,0.04,22.91,21.56,69.95,0.0400,0.1545,
8/30/1951,23.24,23.24,23.24,23.24,1950000,23.24,0,0,0,0,0,23.28,6.68,13.81,0,0,0,0,1.00,0.16,0,0.16,22.87,21.54,71.00,0.1600,0.1791,
8/29/1951,23.08,23.08,23.08,23.08,1520000,23.08,0,0,0,0,0,23.28,6.68,13.81,0,0,0,0,0.99,0.18,0,0.18,22.84,21.52,60.87,0.1800,0.0559,
8/28/1951,22.9,22.9,22.9,22.9,1280000,22.9,0,0,0,0,0,23.28,6.68,13.81,0,0,0,0,0.98,0.05,0,0.05,22.81,21.51,59.30,0.0500,0.0309,
8/27/1951,22.85,22.85,22.85,22.85,1080000,22.85,0,0,0,0,0,23.28,6.68,13.81,0,0,0,0,0.98,0,0.03,0.03,22.79,21.49,59.50,0.0300,0.0205,
8/24/1951,22.88,22.88,22.88,22.88,1210000,22.88,0,0,0,0,0,23.28,6.68,13.81,0,0,0,0,0.98,0,0.02,0.02,22.77,21.47,63.21,0.0200,0.1441,
8/23/1951,22.9,22.9,22.9,22.9,1230000,22.9,0,0,0,0,0,23.28,6.68,13.81,0,0,0,0,0.98,0.15,0,0.15,22.75,21.46,60.36,0.1500,0.0832,
8/22/1951,22.75,22.75,22.75,22.75,1130000,22.75,0,0,0,0,0,23.28,6.68,13.81,0,0,0,0,0.98,0,0.08,0.08,22.71,21.44,63.49,0.0800,0.0991,
8/21/1951,22.83,22.83,22.83,22.83,1400000,22.83,0,0,0,0,0,23.28,6.68,13.81,0,0,0,0,0.98,0,0.1,0.10,22.68,21.43,68.63,0.1000,0.0141,
8/20/1951,22.93,22.93,22.93,22.93,1130000,22.93,0,0,0,0,0,23.28,6.68,13.81,0,0,0,0,0.98,0,0.01,0.01,22.64,21.41,71.89,0.0100,0.0673,
8/17/1951,22.94,22.94,22.94,22.94,1620000,22.94,0,0,0,0,0,23.28,6.68,13.81,0,0,0,0,0.99,0.07,0,0.07,22.60,21.39,71.03,0.0700,0.0795,
8/16/1951,22.87,22.87,22.87,22.87,1750000,22.87,0,0,0,0,0,23.28,6.68,13.81,0,0,0,0,0.98,0.08,0,0.08,22.55,21.38,69.08,0.0800,0.0895,
8/15/1951,22.79,22.79,22.79,22.79,1340000,22.79,0,0,0,0,0,23.28,6.68,13.81,0,0,0,0,0.98,0.09,0,0.09,22.50,21.36,70.38,0.0900,0.0995,
8/14/1951,22.7,22.7,22.7,22.7,1180000,22.7,0,0,0,0,0,23.28,6.68,13.81,0,0,0,0,0.98,0,0.1,0.10,22.46,21.35,63.04,0.1000,0.0141,
8/13/1951,22.8,22.8,22.8,22.8,1320000,22.8,0,0,0,0,0,23.28,6.68,13.81,0,0,0,0,0.98,0.01,0,0.01,22.43,21.33,67.61,0.0100,0.0482,
8/10/1951,22.79,22.79,22.79,22.79,1260000,22.79,0,0,0,0,0,23.28,6.68,13.81,0,0,0,0,0.98,0,0.05,0.05,22.38,21.32,68.81,0.0500,0.0882,
8/9/1951,22.84,22.84,22.84,22.84,1500000,22.84,0,0,0,0,0,23.28,6.68,13.81,0,0,0,0,0.98,0,0.09,0.09,22.34,21.30,70.51,0.0900,0.0995,
8/8/1951,22.93,22.93,22.93,22.93,1410000,22.93,0,0,0,0,0,23.28,6.68,13.81,0,0,0,0,0.98,0,0.1,0.10,22.30,21.29,70.27,0.1000,0.0236,
8/7/1951,23.03,23.03,23.03,23.03,1810000,23.03,0,0,0,0,0,23.28,6.68,13.81,0,0,0,0,0.99,0.02,0,0.02,22.25,21.28,73.56,0.0200,0.1536,
8/6/1951,23.01,23.01,23.01,23.01,1600000,23.01,0,0,0,0,0,23.28,6.68,13.81,0,0,0,0,0.99,0.16,0,0.16,22.19,21.26,73.38,0.1600,0.0359,
8/3/1951,22.85,22.85,22.85,22.85,1570000,22.85,0,0,0,0,0,23.28,6.68,13.81,0,0,0,0,0.98,0.03,0,0.03,22.11,21.24,75.47,0.0300,0.2973,
8/2/1951,22.82,22.82,22.82,22.82,2130000,22.82,0,0,0,0,0,23.28,6.68,13.81,0,0,0,0,0.98,0.31,0,0.31,22.03,21.23,76.22,0.3100,0.1191,
8/1/1951,22.51,22.51,22.51,22.51,1680000,22.51,0,0,0,0,0,23.28,6.68,13.81,0,0,0,0,0.97,0.11,0,0.11,21.94,21.21,74.92,0.1100,0.2245,
7/31/1951,22.4,22.4,22.4,22.4,1550000,22.4,0,0,0,0,0,23.91,7.07,13.99,0,0,0,0,0.94,0,0.23,0.23,21.88,21.20,70.70,0.2300,0.1059,
7/30/1951,22.63,22.63,22.63,22.63,1600000,22.63,0,0,0,0,0,23.91,7.07,13.99,0,0,0,0,0.95,0.1,0,0.10,21.85,21.19,69.81,0.1000,0.0618,
7/27/1951,22.53,22.53,22.53,22.53,1450000,22.53,0,0,0,0,0,23.91,7.07,13.99,0,0,0,0,0.94,0.06,0,0.06,21.79,21.17,69.52,0.0600,0.1459,
7/26/1951,22.47,22.47,22.47,22.47,1480000,22.47,0,0,0,0,0,23.91,7.07,13.99,0,0,0,0,0.94,0.15,0,0.15,21.73,21.16,69.03,0.1500,0.1214,
7/25/1951,22.32,22.32,22.32,22.32,1870000,22.32,0,0,0,0,0,23.91,7.07,13.99,0,0,0,0,0.93,0,0.12,0.12,21.69,21.15,61.99,0.1200,0.3300,
7/24/1951,22.44,22.44,22.44,22.44,1740000,22.44,0,0,0,0,0,23.91,7.07,13.99,0,0,0,0,0.94,0.34,0,0.34,21.67,21.14,59.94,0.3400,0.2255,
7/23/1951,22.1,22.1,22.1,22.1,1320000,22.1,0,0,0,0,0,23.91,7.07,13.99,0,0,0,0,0.92,0.22,0,0.22,21.63,21.12,53.05,0.2200,0.0482,
7/20/1951,21.88,21.88,21.88,21.88,1390000,21.88,0,0,0,0,0,23.91,7.07,13.99,0,0,0,0,0.92,0.04,0,0.04,21.62,21.11,47.67,0.0400,0.0400,
7/19/1951,21.84,21.84,21.84,21.84,1120000,21.84,0,0,0,0,0,23.91,7.07,13.99,0,0,0,0,0.91,0,0.04,0.04,21.62,21.10,46.49,0.0400,0.0400,
7/18/1951,21.88,21.88,21.88,21.88,1370000,21.88,0,0,0,0,0,23.91,7.07,13.99,0,0,0,0,0.92,0,0.04,0.04,21.63,21.09,47.30,0.0400,0.1832,
7/17/1951,21.92,21.92,21.92,21.92,1280000,21.92,0,0,0,0,0,23.91,7.07,13.99,0,0,0,0,0.92,0.19,0,0.19,21.63,21.08,51.28,0.1900,0.2473,
7/16/1951,21.73,21.73,21.73,21.73,1200000,21.73,0,0,0,0,0,23.91,7.07,13.99,0,0,0,0,0.91,0,0.25,0.25,21.61,21.06,52.80,0.2500,0.1832,
7/13/1951,21.98,21.98,21.98,21.98,1320000,21.98,0,0,0,0,0,23.91,7.07,13.99,0,0,0,0,0.92,0.18,0,0.18,21.61,21.05,57.67,0.1800,0.1227,
7/12/1951,21.8,21.8,21.8,21.8,1050000,21.8,0,0,0,0,0,23.91,7.07,13.99,0,0,0,0,0.91,0.12,0,0.12,21.59,21.04,53.26,0.1200,0.0532,
7/11/1951,21.68,21.68,21.68,21.68,970000,21.68,0,0,0,0,0,23.91,7.07,13.99,0,0,0,0,0.91,0.05,0,0.05,21.57,21.03,53.26,0.0500,0.0977,
7/10/1951,21.63,21.63,21.63,21.63,990000,21.63,0,0,0,0,0,23.91,7.07,13.99,0,0,0,0,0.90,0,0.1,0.10,21.56,21.01,51.19,0.1000,0.0905,
7/9/1951,21.73,21.73,21.73,21.73,1110000,21.73,0,0,0,0,0,23.91,7.07,13.99,0,0,0,0,0.91,0.09,0,0.09,21.56,21.00,54.30,0.0900,0.0041,
7/6/1951,21.64,21.64,21.64,21.64,1170000,21.64,0,0,0,0,0,23.91,7.07,13.99,0,0,0,0,0.91,0,0,0.00,21.54,20.99,55.22,0.0000,0.3914,
7/5/1951,21.64,21.64,21.64,21.64,1410000,21.64,0,0,0,0,0,23.91,7.07,13.99,0,0,0,0,0.91,0.41,0,0.41,21.53,20.98,56.54,0.4100,0.1427,
7/3/1951,21.23,21.23,21.23,21.23,1250000,21.23,0,0,0,0,0,23.91,7.07,13.99,0,0,0,0,0.89,0.13,0,0.13,21.50,20.97,45.67,0.1300,0.1395,
7/2/1951,21.1,21.1,21.1,21.1,1350000,21.1,0,0,0,0,0,23.91,7.07,13.99,0,0,0,0,0.88,0.14,0,0.14,21.51,20.95,42.50,0.1400,0.1400,
6/29/1951,20.96,20.96,20.96,20.96,1730000,20.96,0,0,0,0,0,24.54,7.24,14.08,0,0,0,0,0.85,0,0.14,0.14,21.51,20.94,43.11,0.1400,0.2641,
6/28/1951,21.1,21.1,21.1,21.1,1940000,21.1,0,0,0,0,0,24.54,7.24,14.08,0,0,0,0,0.86,0,0.27,0.27,21.53,20.93,48.06,0.2700,0.0791,
6/27/1951,21.37,21.37,21.37,21.37,1360000,21.37,0,0,0,0,0,24.54,7.24,14.08,0,0,0,0,0.87,0.07,0,0.07,21.54,20.92,56.20,0.0700,0.0127,
6/26/1951,21.3,21.3,21.3,21.3,1260000,21.3,0,0,0,0,0,24.54,7.24,14.08,0,0,0,0,0.87,0.01,0,0.01,21.52,20.91,54.65,0.0100,0.2486,
6/25/1951,21.29,21.29,21.29,21.29,2440000,21.29,0,0,0,0,0,24.54,7.24,14.08,0,0,0,0,0.87,0,0.26,0.26,21.51,20.89,52.33,0.2600,0.2314,
6/22/1951,21.55,21.55,21.55,21.55,1340000,21.55,0,0,0,0,0,24.54,7.24,14.08,0,0,0,0,0.88,0,0.23,0.23,21.53,20.88,53.48,0.2300,0.1345,
6/21/1951,21.78,21.78,21.78,21.78,1100000,21.78,0,0,0,0,0,24.54,7.24,14.08,0,0,0,0,0.89,0,0.13,0.13,21.54,20.86,56.15,0.1300,0.1109,
6/20/1951,21.91,21.91,21.91,21.91,1120000,21.91,0,0,0,0,0,24.54,7.24,14.08,0,0,0,0,0.89,0,0.11,0.11,21.53,20.85,57.94,0.1100,0.0336,
6/19/1951,22.02,22.02,22.02,22.02,1100000,22.02,0,0,0,0,0,24.54,7.24,14.08,0,0,0,0,0.90,0,0.03,0.03,21.53,20.83,51.96,0.0300,0.0109,
6/18/1951,22.05,22.05,22.05,22.05,1050000,22.05,0,0,0,0,0,24.54,7.24,14.08,0,0,0,0,0.90,0.01,0,0.01,21.52,20.81,56.00,0.0100,0.1914,
6/15/1951,22.04,22.04,22.04,22.04,1370000,22.04,0,0,0,0,0,24.54,7.24,14.08,0,0,0,0,0.90,0.2,0,0.20,21.51,20.79,54.58,0.2000,0.2859,
6/14/1951,21.84,21.84,21.84,21.84,1300000,21.84,0,0,0,0,0,24.54,7.24,14.08,0,0,0,0,0.89,0.29,0,0.29,21.51,20.78,44.82,0.2900,0.0418,
6/13/1951,21.55,21.55,21.55,21.55,1060000,21.55,0,0,0,0,0,24.54,7.24,14.08,0,0,0,0,0.88,0.03,0,0.03,21.51,20.76,37.58,0.0300,0.0873,
6/12/1951,21.52,21.52,21.52,21.52,1200000,21.52,0,0,0,0,0,24.54,7.24,14.08,0,0,0,0,0.88,0,0.09,0.09,21.55,20.75,34.95,0.0900,0.1186,
6/11/1951,21.61,21.61,21.61,21.61,1220000,21.61,0,0,0,0,0,24.54,7.24,14.08,0,0,0,0,0.88,0.12,0,0.12,21.60,20.73,34.53,0.1200,0.0723,
6/8/1951,21.49,21.49,21.49,21.49,1000000,21.49,0,0,0,0,0,24.54,7.24,14.08,0,0,0,0,0.88,0,0.07,0.07,21.64,20.72,32.72,0.0700,0.0795,
6/7/1951,21.56,21.56,21.56,21.56,1340000,21.56,0,0,0,0,0,24.54,7.24,14.08,0,0,0,0,0.88,0.08,0,0.08,21.69,20.71,33.23,0.0800,0.1468,
6/6/1951,21.48,21.48,21.48,21.48,1200000,21.48,0,0,0,0,0,24.54,7.24,14.08,0,0,0,0,0.88,0.15,0,0.15,21.74,20.69,30.15,0.1500,0.0927,
6/5/1951,21.33,21.33,21.33,21.33,1180000,21.33,0,0,0,0,0,24.54,7.24,14.08,0,0,0,0,0.87,0.09,0,0.09,21.78,20.67,26.43,0.0900,0.2332,
6/4/1951,21.24,21.24,21.24,21.24,1100000,21.24,0,0,0,0,0,24.54,7.24,14.08,0,0,0,0,0.87,0,0.24,0.24,21.83,20.66,28.70,0.2400,0.0491,
6/1/1951,21.48,21.48,21.48,21.48,9810000,21.48,44,0,2.8019,0,0,24.54,7.24,14.08,0,0,0,0,0.88,0,0.04,0.04,21.90,20.65,33.01,0.0400,0.1641,
5/31/1951,21.52,21.52,21.52,21.52,1220000,21.52,0,0,0,0,0,24.9,7.07,13.99,0,0,0,0,0.86,0.17,0,0.17,21.94,20.63,35.56,0.1700,0.1414,
5/29/1951,21.35,21.35,21.35,21.35,1190000,21.35,0,0,0,0,0,24.9,7.07,13.99,0,0,0,0,0.86,0.14,0,0.14,21.97,20.61,32.78,0.1400,0.1782,
5/28/1951,21.21,21.21,21.21,21.21,1240000,21.21,0,0,0,0,0,24.9,7.07,13.99,0,0,0,0,0.85,0.18,0,0.18,22.00,20.60,34.73,0.1800,0.0273,
5/25/1951,21.03,21.03,21.03,21.03,1210000,21.03,0,0,0,0,0,24.9,7.07,13.99,0,0,0,0,0.84,0,0.02,0.02,22.02,20.59,34.94,0.0200,0.1059,
5/24/1951,21.05,21.05,21.05,21.05,2580000,21.05,0,0,0,0,0,24.9,7.07,13.99,0,0,0,0,0.85,0,0.11,0.11,22.06,20.57,35.37,0.1100,0.1959,
5/23/1951,21.16,21.16,21.16,21.16,1540000,21.16,0,0,0,0,0,24.9,7.07,13.99,0,0,0,0,0.85,0,0.2,0.20,22.10,20.56,35.60,0.2000,0.1045,
5/22/1951,21.36,21.36,21.36,21.36,1440000,21.36,0,0,0,0,0,24.9,7.07,13.99,0,0,0,0,0.86,0,0.1,0.10,22.15,20.54,38.28,0.1000,0.0523,
5/21/1951,21.46,21.46,21.46,21.46,1580000,21.46,0,0,0,0,0,24.9,7.07,13.99,0,0,0,0,0.86,0,0.05,0.05,22.18,20.53,39.64,0.0500,0.3841,
5/18/1951,21.51,21.51,21.51,21.51,1660000,21.51,0,0,0,0,0,24.9,7.07,13.99,0,0,0,0,0.86,0,0.4,0.40,22.21,20.51,39.08,0.4000,0.2282,
5/17/1951,21.91,21.91,21.91,21.91,1370000,21.91,0,0,0,0,0,24.9,7.07,13.99,0,0,0,0,0.88,0.22,0,0.22,22.26,20.49,46.37,0.2200,0.0768,
5/16/1951,21.69,21.69,21.69,21.69,1660000,21.69,0,0,0,0,0,24.9,7.07,13.99,0,0,0,0,0.87,0,0.07,0.07,22.25,20.47,42.42,0.0700,0.4041,
5/15/1951,21.76,21.76,21.76,21.76,2020000,21.76,0,0,0,0,0,24.9,7.07,13.99,0,0,0,0,0.87,0,0.42,0.42,22.27,20.45,42.79,0.4200,0.1623,
5/14/1951,22.18,22.18,22.18,22.18,1250000,22.18,0,0,0,0,0,24.9,7.07,13.99,0,0,0,0,0.89,0,0.15,0.15,22.29,20.43,58.22,0.1500,0.1786,
5/11/1951,22.33,22.33,22.33,22.33,1640000,22.33,0,0,0,0,0,24.9,7.07,13.99,0,0,0,0,0.90,0,0.18,0.18,22.28,20.40,65.90,0.1800,0.1323,
5/10/1951,22.51,22.51,22.51,22.51,1660000,22.51,0,0,0,0,0,24.9,7.07,13.99,0,0,0,0,0.90,0,0.13,0.13,22.26,20.38,71.50,0.1300,0.0345,
5/9/1951,22.64,22.64,22.64,22.64,1960000,22.64,0,0,0,0,0,24.9,7.07,13.99,0,0,0,0,0.91,0.03,0,0.03,22.23,20.35,75.26,0.0300,0.0205,
5/8/1951,22.61,22.61,22.61,22.61,1600000,22.61,0,0,0,0,0,24.9,7.07,13.99,0,0,0,0,0.91,0,0.02,0.02,22.19,20.33,73.30,0.0200,0.1345,
5/7/1951,22.63,22.63,22.63,22.63,1580000,22.63,0,0,0,0,0,24.9,7.07,13.99,0,0,0,0,0.91,0,0.14,0.14,22.15,20.30,74.48,0.1400,0.0445,
5/4/1951,22.77,22.77,22.77,22.77,2050000,22.77,0,0,0,0,0,24.9,7.07,13.99,0,0,0,0,0.91,0,0.04,0.04,22.11,20.27,83.09,0.0400,0.1832,
5/3/1951,22.81,22.81,22.81,22.81,2060000,22.81,0,0,0,0,0,24.9,7.07,13.99,0,0,0,0,0.92,0.19,0,0.19,22.05,20.24,85.71,0.1900,0.0945,
5/2/1951,22.62,22.62,22.62,22.62,1900000,22.62,0,0,0,0,0,24.9,7.07,13.99,0,0,0,0,0.91,0.09,0,0.09,21.98,20.21,81.86,0.0900,0.0995,
5/1/1951,22.53,22.53,22.53,22.53,1760000,22.53,0,0,0,0,0,24.9,7.07,13.99,0,0,0,0,0.90,0.1,0,0.10,21.92,20.18,74.88,0.1000,0.0427,
4/30/1951,22.43,22.43,22.43,22.43,1790000,22.43,0,0,0,0,0,25.27,6.98,13.86,0,0,0,0,0.89,0.04,0,0.04,21.87,20.15,75.46,0.0400,0.2214,
4/27/1951,22.39,22.39,22.39,22.39,2120000,22.39,0,0,0,0,0,25.27,6.98,13.86,0,0,0,0,0.89,0.23,0,0.23,21.82,20.13,75.80,0.2300,0.1918,
4/26/1951,22.16,22.16,22.16,22.16,1800000,22.16,0,0,0,0,0,25.27,6.98,13.86,0,0,0,0,0.88,0.19,0,0.19,21.77,20.11,64.71,0.1900,0.0182,
4/25/1951,21.97,21.97,21.97,21.97,1520000,21.97,0,0,0,0,0,25.27,6.98,13.86,0,0,0,0,0.87,0.01,0,0.01,21.74,20.08,60.78,0.0100,0.0864,
4/24/1951,21.96,21.96,21.96,21.96,1420000,21.96,0,0,0,0,0,25.27,6.98,13.86,0,0,0,0,0.87,0,0.09,0.09,21.73,20.06,55.16,0.0900,0.0136,
4/23/1951,22.05,22.05,22.05,22.05,1160000,22.05,0,0,0,0,0,25.27,6.98,13.86,0,0,0,0,0.87,0.01,0,0.01,21.72,20.04,59.19,0.0100,0.0005,
4/20/1951,22.04,22.04,22.04,22.04,940000,22.04,0,0,0,0,0,25.27,6.98,13.86,0,0,0,0,0.87,0,0,0.00,21.70,20.02,61.11,0.0000,0.0859,
4/19/1951,22.04,22.04,22.04,22.04,1520000,22.04,0,0,0,0,0,25.27,6.98,13.86,0,0,0,0,0.87,0,0.09,0.09,21.68,20.00,60.08,0.0900,0.0423,
4/18/1951,22.13,22.13,22.13,22.13,1780000,22.13,0,0,0,0,0,25.27,6.98,13.86,0,0,0,0,0.88,0.04,0,0.04,21.66,19.98,60.34,0.0400,0.0495,
4/17/1951,22.09,22.09,22.09,22.09,1470000,22.09,0,0,0,0,0,25.27,6.98,13.86,0,0,0,0,0.87,0.05,0,0.05,21.63,19.96,64.93,0.0500,0.0500,
4/16/1951,22.04,22.04,22.04,22.04,1730000,22.04,0,0,0,0,0,25.27,6.98,13.86,0,0,0,0,0.87,0,0.05,0.05,21.59,19.93,64.79,0.0500,0.2505,
4/13/1951,22.09,22.09,22.09,22.09,2120000,22.09,0,0,0,0,0,25.27,6.98,13.86,0,0,0,0,0.87,0.26,0,0.26,21.57,19.91,62.23,0.2600,0.1932,
4/12/1951,21.83,21.83,21.83,21.83,1530000,21.83,0,0,0,0,0,25.27,6.98,13.86,0,0,0,0,0.86,0.19,0,0.19,21.54,19.90,52.31,0.1900,0.0182,
4/11/1951,21.64,21.64,21.64,21.64,1420000,21.64,0,0,0,0,0,25.27,6.98,13.86,0,0,0,0,0.86,0,0.01,0.01,21.53,19.89,44.60,0.0100,0.0291,
4/10/1951,21.65,21.65,21.65,21.65,1280000,21.65,0,0,0,0,0,25.27,6.98,13.86,0,0,0,0,0.86,0,0.03,0.03,21.55,19.87,44.76,0.0300,0.0395,
4/9/1951,21.68,21.68,21.68,21.68,1110000,21.68,0,0,0,0,0,25.27,6.98,13.86,0,0,0,0,0.86,0,0.04,0.04,21.56,19.86,46.92,0.0400,0.0305,
4/6/1951,21.72,21.72,21.72,21.72,1450000,21.72,0,0,0,0,0,25.27,6.98,13.86,0,0,0,0,0.86,0.03,0,0.03,21.56,19.85,48.81,0.0300,0.2782,
4/5/1951,21.69,21.69,21.69,21.69,1790000,21.69,0,0,0,0,0,25.27,6.98,13.86,0,0,0,0,0.86,0.29,0,0.29,21.57,19.83,48.29,0.2900,0.1468,
4/4/1951,21.4,21.4,21.4,21.4,1300000,21.4,0,0,0,0,0,25.27,6.98,13.86,0,0,0,0,0.85,0.14,0,0.14,21.56,19.82,40.43,0.1400,0.0636,
4/3/1951,21.26,21.26,21.26,21.26,1220000,21.26,0,0,0,0,0,25.27,6.98,13.86,0,0,0,0,0.84,0,0.06,0.06,21.57,19.81,39.11,0.0600,0.1555,
4/2/1951,21.32,21.32,21.32,21.32,1280000,21.32,0,0,0,0,0,25.27,6.98,13.86,0,0,0,0,0.84,0,0.16,0.16,21.60,19.80,41.11,0.1600,0.1505,
3/30/1951,21.48,21.48,21.48,21.48,1150000,21.48,0,0,0,0,0,25.64,7.03,13.77,0,0,0,0,0.84,0.15,0,0.15,21.62,19.79,44.57,0.1500,0.0736,
3/29/1951,21.33,21.33,21.33,21.33,1300000,21.33,0,0,0,0,0,25.64,7.03,13.77,0,0,0,0,0.83,0.07,0,0.07,21.64,19.77,38.46,0.0700,0.2418,
3/28/1951,21.26,21.26,21.26,21.26,1770000,21.26,0,0,0,0,0,25.64,7.03,13.77,0,0,0,0,0.83,0,0.25,0.25,21.66,19.76,37.01,0.2500,0.0305,
3/27/1951,21.51,21.51,21.51,21.51,1250000,21.51,0,0,0,0,0,25.64,7.03,13.77,0,0,0,0,0.84,0,0.02,0.02,21.69,19.75,42.55,0.0200,0.1918,
3/26/1951,21.53,21.53,21.53,21.53,1230000,21.53,0,0,0,0,0,25.64,7.03,13.77,0,0,0,0,0.84,0,0.2,0.20,21.71,19.74,44.58,0.2000,0.0950,
3/22/1951,21.73,21.73,21.73,21.73,1290000,21.73,0,0,0,0,0,25.64,7.03,13.77,0,0,0,0,0.85,0.09,0,0.09,21.73,19.72,47.77,0.0900,0.1186,
3/21/1951,21.64,21.64,21.64,21.64,1310000,21.64,0,0,0,0,0,25.64,7.03,13.77,0,0,0,0,0.84,0.12,0,0.12,21.74,19.71,40.00,0.1200,0.0436,
3/20/1951,21.52,21.52,21.52,21.52,1020000,21.52,0,0,0,0,0,25.64,7.03,13.77,0,0,0,0,0.84,0,0.04,0.04,21.75,19.70,40.24,0.0400,0.0782,
3/19/1951,21.56,21.56,21.56,21.56,1120000,21.56,0,0,0,0,0,25.64,7.03,13.77,0,0,0,0,0.84,0,0.08,0.08,21.78,19.68,38.98,0.0800,0.3377,
3/16/1951,21.64,21.64,21.64,21.64,1660000,21.64,0,0,0,0,0,25.64,7.03,13.77,0,0,0,0,0.84,0.35,0,0.35,21.81,19.67,39.29,0.3500,0.0541,
3/15/1951,21.29,21.29,21.29,21.29,2070000,21.29,0,0,0,0,0,25.64,7.03,13.77,0,0,0,0,0.83,0.04,0,0.04,21.81,19.65,29.82,0.0400,0.1545,
3/14/1951,21.25,21.25,21.25,21.25,2110000,21.25,0,0,0,0,0,25.64,7.03,13.77,0,0,0,0,0.83,0,0.16,0.16,21.84,19.64,31.08,0.1600,0.2841,
3/13/1951,21.41,21.41,21.41,21.41,2330000,21.41,0,0,0,0,0,25.64,7.03,13.77,0,0,0,0,0.84,0,0.29,0.29,21.88,19.63,36.57,0.2900,0.2518,
3/12/1951,21.7,21.7,21.7,21.7,1640000,21.7,0,0,0,0,0,25.64,7.03,13.77,0,0,0,0,0.85,0,0.25,0.25,21.92,19.61,39.50,0.2500,0.0114,
3/9/1951,21.95,21.95,21.95,21.95,1610000,21.95,0,0,0,0,0,25.64,7.03,13.77,0,0,0,0,0.86,0,0,0.00,21.96,19.60,43.17,0.0000,0.0859,
3/8/1951,21.95,21.95,21.95,21.95,1440000,21.95,0,0,0,0,0,25.64,7.03,13.77,0,0,0,0,0.86,0.09,0,0.09,21.96,19.58,49.76,0.0900,0.0709,
3/7/1951,21.86,21.86,21.86,21.86,1770000,21.86,0,0,0,0,0,25.64,7.03,13.77,0,0,0,0,0.85,0.07,0,0.07,21.95,19.56,52.07,0.0700,0.0032,
3/6/1951,21.79,21.79,21.79,21.79,1490000,21.79,0,0,0,0,0,25.64,7.03,13.77,0,0,0,0,0.85,0,0,0.00,21.93,19.55,52.94,0.0000,0.1336,
3/5/1951,21.79,21.79,21.79,21.79,1690000,21.79,0,0,0,0,0,25.64,7.03,13.77,0,0,0,0,0.85,0,0.14,0.14,21.93,19.53,51.09,0.1400,0.0827,
3/2/1951,21.93,21.93,21.93,21.93,1570000,21.93,0,0,0,0,0,25.64,7.03,13.77,0,0,0,0,0.86,0.08,0,0.08,21.93,19.51,55.86,0.0800,0.0514,
